Date,Open,High,Low,Close,Adj Close,Volume
2014-05-08,84.035713,84.915718,83.771431,83.998573,77.614685,57574300
2014-05-09,83.505714,83.750000,82.904289,83.648575,77.291290,72899400
2014-05-12,83.927139,84.808571,83.914284,84.690002,78.253563,53302200
2014-05-13,84.571426,84.934288,84.385712,84.822861,78.376320,39934300
2014-05-14,84.632858,85.342857,84.534286,84.838570,78.390823,41601000
2014-05-15,84.957146,85.228569,84.005714,84.117142,77.724251,57711500
2014-05-16,84.089996,85.361427,83.628571,85.358574,78.871315,69064100
2014-05-19,85.407143,86.761429,85.332855,86.370003,79.805870,79438800
2014-05-20,86.358574,86.628571,85.818573,86.387146,79.821709,58709000
2014-05-21,86.261429,86.671425,86.008568,86.615715,80.032921,49214900
2014-05-22,86.657143,87.121429,86.300003,86.752853,80.159637,50190000
2014-05-23,86.750000,87.818573,86.638573,87.732857,81.065155,58052400
2014-05-27,87.982857,89.408569,87.947144,89.375717,82.583153,87216500
2014-05-28,89.431427,89.975716,89.111427,89.144287,82.369324,78870400
2014-05-29,89.692856,90.981430,89.681427,90.768570,83.870155,94118500
2014-05-30,91.139999,92.024284,89.842857,90.428574,83.556007,141005200
2014-06-02,90.565712,90.690002,88.928574,89.807144,82.981796,92337700
2014-06-03,89.779999,91.248573,89.750000,91.077141,84.155273,73177300
2014-06-04,91.062859,92.555717,90.872856,92.117142,85.116241,83870500
2014-06-05,92.314285,92.767143,91.801430,92.478569,85.450195,75951400
2014-06-06,92.842857,93.037140,92.067146,92.224289,85.215256,87484600
2014-06-09,92.699997,93.879997,91.750000,93.699997,86.578804,75415000
2014-06-10,94.730003,95.050003,93.570000,94.250000,87.087006,62777000
2014-06-11,94.129997,94.760002,93.470001,93.860001,86.726639,45681000
2014-06-12,94.040001,94.120003,91.900002,92.290001,85.275955,54749000
2014-06-13,92.199997,92.440002,90.879997,91.279999,84.342720,54525000
2014-06-16,91.510002,92.750000,91.449997,92.199997,85.192787,35561000
2014-06-17,92.309998,92.699997,91.800003,92.080002,85.081917,29726000
2014-06-18,92.269997,92.290001,91.349998,92.180000,85.174324,33514000
2014-06-19,92.290001,92.300003,91.339996,91.860001,84.878632,35528000
2014-06-20,91.849998,92.550003,90.900002,90.910004,84.000832,100898000
2014-06-23,91.320000,91.620003,90.599998,90.830002,83.926903,43694000
2014-06-24,90.750000,91.739998,90.190002,90.279999,83.418724,39036000
2014-06-25,90.209999,90.699997,89.650002,90.360001,83.492638,36869000
2014-06-26,90.370003,91.050003,89.800003,90.900002,83.991600,32629000
2014-06-27,90.820000,92.000000,90.769997,91.980003,84.989525,64029000
2014-06-30,92.099998,93.730003,92.089996,92.930000,85.867310,49482300
2014-07-01,93.519997,94.070000,93.129997,93.519997,86.412468,38223000
2014-07-02,93.870003,94.059998,93.089996,93.480003,86.375519,28465000
2014-07-03,93.669998,94.099998,93.199997,94.029999,86.883705,22891800
2014-07-07,94.139999,95.989998,94.099998,95.970001,88.676300,56468000
2014-07-08,96.269997,96.800003,93.919998,95.349998,88.103394,65222000
2014-07-09,95.440002,95.949997,94.760002,95.389999,88.140350,36436000
2014-07-10,93.760002,95.550003,93.519997,95.040001,87.816956,39686000
2014-07-11,95.360001,95.889999,94.860001,95.220001,87.983269,34018000
2014-07-14,95.860001,96.889999,95.650002,96.449997,89.119789,42810000
2014-07-15,96.800003,96.849998,95.029999,95.320000,88.075691,45477900
2014-07-16,96.970001,97.099998,94.739998,94.779999,87.576706,53396300
2014-07-17,95.029999,95.279999,92.570000,93.089996,86.015160,57298000
2014-07-18,93.620003,94.739998,93.019997,94.430000,87.253319,49988000
2014-07-21,94.989998,95.000000,93.720001,93.940002,86.800575,39079000
2014-07-22,94.680000,94.889999,94.120003,94.720001,87.521286,55197000
2014-07-23,95.419998,97.879997,95.169998,97.190002,89.803558,92918000
2014-07-24,97.040001,97.320000,96.419998,97.029999,89.655731,45729000
2014-07-25,96.849998,97.839996,96.639999,97.669998,90.247078,43469000
2014-07-28,97.820000,99.239998,97.550003,99.019997,91.494461,55318000
2014-07-29,99.330002,99.440002,98.250000,98.379997,90.903114,43143000
2014-07-30,98.440002,98.699997,97.669998,98.150002,90.690590,33010000
2014-07-31,97.160004,97.449997,95.330002,95.599998,88.334381,56843000
2014-08-01,94.900002,96.620003,94.809998,96.129997,88.824104,48511000
2014-08-04,96.370003,96.580002,95.169998,95.589996,88.325157,39958000
2014-08-05,95.360001,95.680000,94.360001,95.120003,87.890884,55933000
2014-08-06,94.750000,95.480003,94.709999,94.959999,87.743019,38558000
2014-08-07,94.930000,95.949997,94.099998,94.480003,87.733749,46711000
2014-08-08,94.260002,94.820000,93.279999,94.739998,87.975182,41865000
2014-08-11,95.269997,96.080002,94.839996,95.989998,89.135925,36585000
2014-08-12,96.040001,96.879997,95.610001,95.970001,89.117371,33795000
2014-08-13,96.150002,97.239998,96.040001,97.239998,90.296669,31916000
2014-08-14,97.330002,97.570000,96.800003,97.500000,90.538109,28116000
2014-08-15,97.900002,98.190002,96.860001,97.980003,90.983833,48951000
2014-08-18,98.489998,99.370003,97.980003,99.160004,92.079597,47572000
2014-08-19,99.410004,100.680000,99.320000,100.529999,93.351746,69399000
2014-08-20,100.440002,101.089996,99.949997,100.570000,93.388893,52699000
2014-08-21,100.570000,100.940002,100.110001,100.580002,93.398186,33478000
2014-08-22,100.290001,101.470001,100.190002,101.320000,94.085365,44184000
2014-08-25,101.790001,102.169998,101.279999,101.540001,94.289635,40270000
2014-08-26,101.419998,101.500000,100.860001,100.889999,93.686043,33152000
2014-08-27,101.019997,102.570000,100.699997,102.129997,94.837502,52369000
2014-08-28,101.589996,102.779999,101.559998,102.250000,94.948952,68460000
2014-08-29,102.860001,102.900002,102.199997,102.500000,95.181084,44595000
2014-09-02,103.059998,103.739998,102.720001,103.300003,95.923973,53564000
2014-09-03,103.099998,103.199997,98.580002,98.940002,91.875275,125421000
2014-09-04,98.849998,100.089996,97.790001,98.120003,91.113846,85718000
2014-09-05,98.800003,99.389999,98.309998,98.970001,91.903145,58457000
2014-09-08,99.300003,99.309998,98.050003,98.360001,91.336708,46356700
2014-09-09,99.080002,103.080002,96.139999,97.989998,90.993126,189846300
2014-09-10,98.010002,101.110001,97.760002,101.000000,93.788208,100869600
2014-09-11,100.410004,101.440002,99.620003,101.430000,94.187492,62353100
2014-09-12,101.209999,102.190002,101.080002,101.660004,94.401070,62626100
2014-09-15,102.809998,103.050003,101.440002,101.629997,94.373207,61316500
2014-09-16,99.800003,101.260002,98.889999,100.860001,93.658188,66908100
2014-09-17,101.269997,101.800003,100.589996,101.580002,94.326790,60926500
2014-09-18,101.930000,102.349998,101.559998,101.790001,94.521797,37299400
2014-09-19,102.290001,102.349998,100.500000,100.959999,93.751045,70902400
2014-09-22,101.800003,102.139999,100.580002,101.059998,93.843903,52788400
2014-09-23,100.599998,102.940002,100.540001,102.639999,95.311096,63402200
2014-09-24,102.160004,102.849998,101.199997,101.750000,94.484642,60171800
2014-09-25,100.510002,100.709999,97.720001,97.870003,90.881699,100092000
2014-09-26,98.529999,100.750000,98.400002,100.750000,93.556053,62370500
2014-09-29,98.650002,100.440002,98.629997,100.110001,92.961739,49766300
2014-09-30,100.809998,101.540001,100.529999,100.750000,93.556053,55264100
2014-10-01,100.589996,100.690002,98.699997,99.180000,92.098152,51491300
2014-10-02,99.269997,100.220001,98.040001,99.900002,92.766754,47757800
2014-10-03,99.440002,100.209999,99.040001,99.620003,92.506760,43469600
2014-10-06,99.949997,100.650002,99.419998,99.620003,92.506760,37051200
2014-10-07,99.430000,100.120003,98.730003,98.750000,91.698868,42094200
2014-10-08,98.760002,101.110001,98.309998,100.800003,93.602486,57404700
2014-10-09,101.540001,102.379997,100.610001,101.019997,93.806770,77376500
2014-10-10,100.690002,102.029999,100.300003,100.730003,93.537476,66331600
2014-10-13,101.330002,101.779999,99.809998,99.809998,92.683167,53583400
2014-10-14,100.389999,100.519997,98.570000,98.750000,91.698868,63688600
2014-10-15,97.970001,99.150002,95.180000,97.540001,90.575249,100933600
2014-10-16,95.550003,97.720001,95.410004,96.260002,89.386650,72154500
2014-10-17,97.500000,99.000000,96.809998,97.669998,90.695969,68179700
2014-10-20,98.320000,99.959999,98.220001,99.760002,92.636742,77517300
2014-10-21,103.019997,103.019997,101.269997,102.470001,95.153221,94623900
2014-10-22,102.839996,104.110001,102.599998,102.989998,95.636108,68263100
2014-10-23,104.080002,105.050003,103.629997,104.830002,97.344711,71074700
2014-10-24,105.180000,105.489998,104.529999,105.220001,97.706879,47053900
2014-10-27,104.849998,105.480003,104.699997,105.110001,97.604729,34187700
2014-10-28,105.400002,106.739998,105.349998,106.739998,99.118332,48060900
2014-10-29,106.650002,107.370003,106.360001,107.339996,99.675484,52687900
2014-10-30,106.959999,107.349998,105.900002,106.980003,99.341202,40654800
2014-10-31,108.010002,108.040001,107.209999,108.000000,100.288353,44639300
2014-11-03,108.220001,110.300003,108.010002,109.400002,101.588409,52282600
2014-11-04,109.360001,109.489998,107.720001,108.599998,100.845535,41574400
2014-11-05,109.099998,109.300003,108.129997,108.860001,101.086960,37435900
2014-11-06,108.599998,108.790001,107.800003,108.699997,101.376068,34968500
2014-11-07,108.750000,109.320000,108.550003,109.010002,101.665161,33691500
2014-11-10,109.019997,109.330002,108.669998,108.830002,101.497307,27195500
2014-11-11,108.699997,109.750000,108.400002,109.699997,102.308693,27442300
2014-11-12,109.379997,111.430000,109.370003,111.250000,103.754272,46942400
2014-11-13,111.800003,113.449997,111.599998,112.820000,105.218483,59522900
2014-11-14,113.150002,114.190002,111.209999,114.180000,106.486847,44063600
2014-11-17,114.269997,117.279999,113.300003,113.989998,106.309639,46746700
2014-11-18,113.940002,115.690002,113.889999,115.470001,107.689934,44224000
2014-11-19,115.440002,115.739998,113.800003,114.669998,106.943810,41869200
2014-11-20,114.910004,116.860001,114.849998,116.309998,108.473335,43395500
2014-11-21,117.510002,117.570000,116.029999,116.470001,108.622566,57179300
2014-11-24,116.849998,118.769997,116.620003,118.629997,110.637016,47450800
2014-11-25,119.070000,119.750000,117.449997,117.599998,109.676414,68840400
2014-11-26,117.940002,119.099998,117.830002,119.000000,110.982094,40768300
2014-11-28,119.269997,119.400002,118.050003,118.930000,110.916801,24814400
2014-12-01,118.809998,119.250000,111.269997,115.070000,107.316879,83814000
2014-12-02,113.500000,115.750000,112.750000,114.629997,106.906525,59348900
2014-12-03,115.750000,116.349998,115.110001,115.930000,108.118950,43063400
2014-12-04,115.769997,117.199997,115.290001,115.489998,107.708588,42044500
2014-12-05,115.989998,116.080002,114.639999,115.000000,107.251595,38318900
2014-12-08,114.099998,114.650002,111.620003,112.400002,104.826790,57664900
2014-12-09,110.190002,114.300003,109.349998,114.120003,106.430916,60208000
2014-12-10,114.410004,114.849998,111.540001,111.949997,104.407104,44565300
2014-12-11,112.260002,113.800003,111.339996,111.620003,104.099335,41401700
2014-12-12,110.459999,111.870003,109.580002,109.730003,102.336685,56028100
2014-12-15,110.699997,111.599998,106.349998,108.230003,100.937744,67218100
2014-12-16,106.370003,110.160004,106.260002,106.750000,99.557449,60790700
2014-12-17,107.120003,109.839996,106.820000,109.410004,102.038231,53411800
2014-12-18,111.870003,112.650002,110.660004,112.650002,105.059921,59006200
2014-12-19,112.260002,113.239998,111.660004,111.779999,104.248543,88429800
2014-12-22,112.160004,113.489998,111.970001,112.940002,105.330399,45167500
2014-12-23,113.230003,113.330002,112.459999,112.540001,104.957352,26028400
2014-12-24,112.580002,112.709999,112.010002,112.010002,104.463051,14479600
2014-12-26,112.099998,114.519997,112.010002,113.989998,106.309639,33721000
2014-12-29,113.790001,114.769997,113.699997,113.910004,106.235031,27598900
2014-12-30,113.639999,113.919998,112.110001,112.519997,104.938690,29881500
2014-12-31,112.820000,113.129997,110.209999,110.379997,102.942894,41403400
2015-01-02,111.389999,111.440002,107.349998,109.330002,101.963631,53204600
2015-01-05,108.290001,108.650002,105.410004,106.250000,99.091148,64285500
2015-01-06,106.540001,107.430000,104.629997,106.260002,99.100471,65797100
2015-01-07,107.199997,108.199997,106.699997,107.750000,100.490089,40105900
2015-01-08,109.230003,112.150002,108.699997,111.889999,104.351151,59364500
2015-01-09,112.669998,113.250000,110.209999,112.010002,104.463051,53699500
2015-01-12,112.599998,112.629997,108.800003,109.250000,101.889015,49650800
2015-01-13,111.430000,112.800003,108.910004,110.220001,102.793655,67091900
2015-01-14,109.040001,110.489998,108.500000,109.800003,102.401962,48337000
2015-01-15,110.000000,110.059998,106.660004,106.820000,99.622726,60014000
2015-01-16,107.029999,107.580002,105.199997,105.989998,98.848663,78513300
2015-01-20,107.839996,108.970001,106.500000,108.720001,101.394730,49899900
2015-01-21,108.949997,111.059998,108.269997,109.550003,102.168816,48575900
2015-01-22,110.260002,112.470001,109.720001,112.400002,104.826790,53796400
2015-01-23,112.300003,113.750000,111.529999,112.980003,105.367699,46464800
2015-01-26,113.739998,114.360001,112.800003,113.099998,105.479630,55615000
2015-01-27,112.419998,112.480003,109.029999,109.139999,101.786430,95568700
2015-01-28,117.629997,118.120003,115.309998,115.309998,107.540718,146477100
2015-01-29,116.320000,119.190002,115.559998,118.900002,110.888824,84436400
2015-01-30,118.400002,120.000000,116.849998,117.160004,109.266068,83745500
2015-02-02,118.050003,119.169998,116.080002,118.629997,110.637016,62739100
2015-02-03,118.500000,119.089996,117.610001,118.650002,110.655670,51915700
2015-02-04,118.500000,120.510002,118.309998,119.559998,111.504333,70149700
2015-02-05,120.019997,120.230003,119.250000,119.940002,112.300217,42246200
2015-02-06,120.019997,120.250000,118.449997,118.930000,111.354553,43706600
2015-02-09,118.550003,119.839996,118.430000,119.720001,112.094223,38889800
2015-02-10,120.169998,122.150002,120.160004,122.019997,114.247726,62008500
2015-02-11,122.769997,124.919998,122.500000,124.879997,116.925545,73561800
2015-02-12,126.059998,127.480003,125.570000,126.459999,118.404915,74474500
2015-02-13,127.279999,127.279999,125.650002,127.080002,118.985435,54272200
2015-02-17,127.489998,128.880005,126.919998,127.830002,119.687645,63152400
2015-02-18,127.629997,128.779999,127.449997,128.720001,120.520966,44891700
2015-02-19,128.479996,129.029999,128.330002,128.449997,120.268150,37362400
2015-02-20,128.619995,129.500000,128.050003,129.500000,121.251266,48948400
2015-02-23,130.020004,133.000000,129.660004,133.000000,124.528328,70974100
2015-02-24,132.940002,133.600006,131.169998,132.169998,123.751205,69228100
2015-02-25,131.559998,131.600006,128.149994,128.789993,120.586487,74711700
2015-02-26,128.789993,130.869995,126.610001,130.419998,122.112648,91287500
2015-02-27,130.000000,130.570007,128.240005,128.460007,120.277527,62014800
2015-03-02,129.250000,130.279999,128.300003,129.089996,120.867393,48096700
2015-03-03,128.960007,129.520004,128.089996,129.360001,121.120193,37816300
2015-03-04,129.100006,129.559998,128.320007,128.539993,120.352425,31666300
2015-03-05,128.580002,128.750000,125.760002,126.410004,118.358116,56517100
2015-03-06,128.399994,129.369995,126.260002,126.599998,118.535995,72842100
2015-03-09,127.959999,129.570007,125.059998,127.139999,119.041603,88528500
2015-03-10,126.410004,127.220001,123.800003,124.510002,116.579124,68856600
2015-03-11,124.750000,124.769997,122.110001,122.239998,114.453705,68939000
2015-03-12,122.309998,124.900002,121.629997,124.449997,116.522942,48362700
2015-03-13,124.400002,125.400002,122.580002,123.589996,115.717712,51827300
2015-03-16,123.879997,124.949997,122.870003,124.949997,116.991081,35874300
2015-03-17,125.900002,127.320000,125.650002,127.040001,118.947968,51023100
2015-03-18,127.000000,129.160004,126.370003,128.470001,120.286873,65270900
2015-03-19,128.750000,129.250000,127.400002,127.500000,119.378670,45809500
2015-03-20,128.250000,128.399994,125.160004,125.900002,117.880585,68695100
2015-03-23,127.120003,127.849998,126.519997,127.209999,119.107147,37709700
2015-03-24,127.230003,128.039993,126.559998,126.690002,118.620277,32842300
2015-03-25,126.540001,126.820000,123.379997,123.379997,115.521095,51655200
2015-03-26,122.760002,124.879997,122.599998,124.239998,116.326332,47572900
2015-03-27,124.570000,124.699997,122.910004,123.250000,115.399384,39546200
2015-03-30,124.050003,126.400002,124.000000,126.370003,118.320656,47099700
2015-03-31,126.089996,126.489998,124.360001,124.430000,116.504211,42090600
2015-04-01,124.820000,125.120003,123.099998,124.250000,116.335678,40621400
2015-04-02,125.029999,125.559998,124.190002,125.320000,117.337532,32220100
2015-04-06,124.470001,127.510002,124.330002,127.349998,119.238213,37194000
2015-04-07,127.639999,128.119995,125.980003,126.010002,117.983574,35012300
2015-04-08,125.849998,126.400002,124.970001,125.599998,117.599670,37329200
2015-04-09,125.849998,126.580002,124.660004,126.559998,118.498535,32484000
2015-04-10,125.949997,127.209999,125.260002,127.099998,119.004150,40188000
2015-04-13,128.369995,128.570007,126.610001,126.849998,118.770073,36365100
2015-04-14,127.000000,127.290001,125.910004,126.300003,118.255112,25524600
2015-04-15,126.410004,127.129997,126.010002,126.779999,118.704529,28970400
2015-04-16,126.279999,127.099998,126.110001,126.169998,118.133377,28369000
2015-04-17,125.550003,126.139999,124.459999,124.750000,116.803818,51957000
2015-04-20,125.570000,128.119995,125.169998,127.599998,119.472282,47054300
2015-04-21,128.100006,128.199997,126.669998,126.910004,118.826271,32435100
2015-04-22,126.989998,128.869995,126.320000,128.619995,120.427322,37654500
2015-04-23,128.300003,130.419998,128.139999,129.669998,121.410461,45770900
2015-04-24,130.490005,130.630005,129.229996,130.279999,121.981583,44525900
2015-04-27,132.309998,133.130005,131.149994,132.649994,124.200623,96954200
2015-04-28,134.460007,134.539993,129.570007,130.559998,122.243759,118924000
2015-04-29,130.160004,131.589996,128.300003,128.639999,120.446053,63386100
2015-04-30,128.639999,128.639999,124.580002,125.150002,117.178352,83195400
2015-05-01,126.099998,130.130005,125.300003,128.949997,120.736305,58512600
2015-05-04,129.500000,130.570007,128.259995,128.699997,120.502243,50988300
2015-05-05,128.149994,128.449997,125.779999,125.800003,117.786964,49271400
2015-05-06,126.559998,126.750000,123.360001,125.010002,117.047272,72141000
2015-05-07,124.769997,126.080002,124.019997,125.260002,117.771248,43940900
2015-05-08,126.680000,127.620003,126.110001,127.620003,119.990158,55550400
2015-05-11,127.389999,127.559998,125.629997,126.320000,118.767876,42035800
2015-05-12,125.599998,126.879997,124.820000,125.870003,118.344772,48160000
2015-05-13,126.150002,127.190002,125.870003,126.010002,118.476402,34694200
2015-05-14,127.410004,128.949997,127.160004,128.949997,121.240623,45203500
2015-05-15,129.070007,129.490005,128.210007,128.770004,121.071388,38208000
2015-05-18,128.380005,130.720001,128.360001,130.190002,122.406502,50882900
2015-05-19,130.690002,130.880005,129.639999,130.070007,122.293678,44633200
2015-05-20,130.000000,130.979996,129.339996,130.059998,122.284256,36454900
2015-05-21,130.070007,131.630005,129.830002,131.389999,123.534752,39730400
2015-05-22,131.600006,132.970001,131.399994,132.539993,124.616013,45596000
2015-05-26,132.600006,132.910004,129.119995,129.619995,121.870567,70697600
2015-05-27,130.339996,132.259995,130.050003,132.039993,124.145889,45833200
2015-05-28,131.860001,131.949997,131.100006,131.779999,123.901421,30733300
2015-05-29,131.229996,131.449997,129.899994,130.279999,122.491119,50884500
2015-06-01,130.279999,131.389999,130.050003,130.539993,122.735558,32112800
2015-06-02,129.860001,130.660004,129.320007,129.960007,122.190262,33667600
2015-06-03,130.660004,130.940002,129.899994,130.119995,122.340675,30889400
2015-06-04,129.580002,130.580002,128.910004,129.360001,121.626129,38450100
2015-06-05,129.500000,129.690002,128.360001,128.649994,120.958565,35626800
2015-06-08,128.899994,129.210007,126.830002,127.800003,120.159378,52674800
2015-06-09,126.699997,128.080002,125.620003,127.419998,119.802101,56075400
2015-06-10,127.919998,129.339996,127.849998,128.880005,121.174835,39087300
2015-06-11,129.179993,130.179993,128.479996,128.589996,120.902145,35390900
2015-06-12,128.190002,128.330002,127.110001,127.169998,119.567047,36886200
2015-06-15,126.099998,127.239998,125.709999,126.919998,119.331985,43988900
2015-06-16,127.029999,127.849998,126.370003,127.599998,119.971336,31494100
2015-06-17,127.720001,127.879997,126.739998,127.300003,119.689285,32918100
2015-06-18,127.230003,128.309998,127.220001,127.879997,120.234604,35407200
2015-06-19,127.709999,127.820000,126.400002,126.599998,119.031120,54716900
2015-06-22,127.489998,128.059998,127.080002,127.610001,119.980743,34039300
2015-06-23,127.480003,127.610001,126.879997,127.029999,119.435417,30268900
2015-06-24,127.209999,129.800003,127.120003,128.110001,120.450851,55280900
2015-06-25,128.860001,129.199997,127.500000,127.500000,119.877327,31938100
2015-06-26,127.669998,127.989998,126.510002,126.750000,119.172173,44066800
2015-06-29,125.459999,126.470001,124.480003,124.529999,117.084892,49161400
2015-06-30,125.570000,126.120003,124.860001,125.430000,117.931068,44370700
2015-07-01,126.900002,126.940002,125.989998,126.599998,119.031120,30238800
2015-07-02,126.430000,126.690002,125.769997,126.440002,118.880699,27211000
2015-07-06,124.940002,126.230003,124.849998,126.000000,118.467010,28060400
2015-07-07,125.889999,126.150002,123.769997,125.690002,118.175529,46946800
2015-07-08,124.480003,124.639999,122.540001,122.570000,115.242065,60761600
2015-07-09,123.849998,124.059998,119.220001,120.070000,112.891525,77821600
2015-07-10,121.940002,123.849998,121.209999,123.279999,115.909622,61354500
2015-07-13,125.029999,125.760002,124.320000,125.660004,118.147324,41440500
2015-07-14,126.040001,126.370003,125.040001,125.610001,118.100319,31768100
